index,inventory_id,set_num,quantity,index_inventories,id,version,set_num_inventories,index_sets,name,year,theme_id,num_parts,index_themes,id_sets,name_themes,parent_id,index_sets,name_sets,year_sets,theme_id_sets,num_parts_sets,index_themes_sets,id_sets,name_themes_sets,parent_id_sets
1466,8140,4024-4,1,5649,8140,1,4024-1,3215,Advent Calendar 2003 Creator,2003,214,24,202,214,Creator,207.0,3237,Advent Calendar 2003 Creator (Day  3) Penguin,2003,223,12,211,223,Creator,217.0
1467,8140,4024-5,1,5649,8140,1,4024-1,3215,Advent Calendar 2003 Creator,2003,214,24,202,214,Creator,207.0,3239,Advent Calendar 2003 Creator (Day  4) Sheep,2003,223,13,211,223,Creator,217.0
1468,8140,4024-6,1,5649,8140,1,4024-1,3215,Advent Calendar 2003 Creator,2003,214,24,202,214,Creator,207.0,3240,Advent Calendar 2003 Creator (Day  5) Little Boy,2003,223,9,211,223,Creator,217.0
1469,8140,4024-7,1,5649,8140,1,4024-1,3215,Advent Calendar 2003 Creator,2003,214,24,202,214,Creator,207.0,3241,Advent Calendar 2003 Creator (Day  6) Stocking,2003,223,8,211,223,Creator,217.0
1470,8140,4024-8,1,5649,8140,1,4024-1,3215,Advent Calendar 2003 Creator,2003,214,24,202,214,Creator,207.0,3242,Advent Calendar 2003 Creator (Day  7) Spaceship,2003,223,10,211,223,Creator,217.0
1471,8140,4024-9,1,5649,8140,1,4024-1,3215,Advent Calendar 2003 Creator,2003,214,24,202,214,Creator,207.0,3243,Advent Calendar 2003 Creator (Day  8) Parrot,2003,223,9,211,223,Creator,217.0
1472,8159,79015-1,1,5665,8159,1,5004261-1,4766,"The Hobbit Ultimate Kit (79015, 79016, 79017, 79018)",2014,565,4,475,565,The Battle of the Five Armies,562.0,8803,Witch-King Battle,2014,565,101,475,565,The Battle of the Five Armies,562.0
1473,8159,79016-1,1,5665,8159,1,5004261-1,4766,"The Hobbit Ultimate Kit (79015, 79016, 79017, 79018)",2014,565,4,475,565,The Battle of the Five Armies,562.0,8804,Attack on Lake-town,2014,565,313,475,565,The Battle of the Five Armies,562.0
1474,8159,79017-1,1,5665,8159,1,5004261-1,4766,"The Hobbit Ultimate Kit (79015, 79016, 79017, 79018)",2014,565,4,475,565,The Battle of the Five Armies,562.0,8805,The Battle of the Five Armies,2014,565,471,475,565,The Battle of the Five Armies,562.0
1475,8159,79018-1,1,5665,8159,1,5004261-1,4766,"The Hobbit Ultimate Kit (79015, 79016, 79017, 79018)",2014,565,4,475,565,The Battle of the Five Armies,562.0,8806,The Lonely Mountain,2014,565,864,475,565,The Battle of the Five Armies,562.0
1476,8202,10041-1,1,5696,8202,1,K10041-1,11214,LEGO Town Kit,2003,99,4,95,99,Gas Station,94.0,62,"Main Street, Reissue",2003,85,639,81,85,Traffic,67.0
1477,8202,1252-1,1,5696,8202,1,K10041-1,11214,LEGO Town Kit,2003,99,4,95,99,Gas Station,94.0,715,Shell Tanker,1999,99,106,95,99,Gas Station,94.0
1478,8202,1254-1,1,5696,8202,1,K10041-1,11214,LEGO Town Kit,2003,99,4,95,99,Gas Station,94.0,717,Shell Select Shop,1999,99,164,95,99,Gas Station,94.0
1479,8202,1255-1,1,5696,8202,1,K10041-1,11214,LEGO Town Kit,2003,99,4,95,99,Gas Station,94.0,718,Shell Car Wash,1999,99,136,95,99,Gas Station,94.0
1480,8216,4492-1,1,5708,8216,1,65844-1,6416,Star Wars Co-Pack of 7255 4492 and 4494,2005,168,3,159,168,Star Wars Episode 3,158.0,4075,Imperial Star Destroyer - Mini,2004,159,87,150,159,Mini,158.0
1481,8216,4494-1,1,5708,8216,1,65844-1,6416,Star Wars Co-Pack of 7255 4492 and 4494,2005,168,3,159,168,Star Wars Episode 3,158.0,4077,Imperial Shuttle - Mini,2004,159,82,150,159,Mini,158.0
1482,8216,7255-1,1,5708,8216,1,65844-1,6416,Star Wars Co-Pack of 7255 4492 and 4494,2005,168,3,159,168,Star Wars Episode 3,158.0,7821,General Grievous Chase,2005,168,112,159,168,Star Wars Episode 3,158.0
1483,8222,5576-1,1,5712,8222,1,66284-1,6495,LEGO Build and Play Value Pack,2009,37,2,34,37,Basic Set,22.0,5290,Basic Bricks -- Medium,2008,48,378,45,48,Supplemental,22.0
1484,8226,6290-1,1,5715,8226,1,K6290-1,11270,Classic Pirates Kit,2001,148,3,141,148,Pirates I,147.0,6025,Red Beard Runner,2001,148,712,141,148,Pirates I,147.0
1485,8226,6291-1,1,5715,8226,1,K6290-1,11270,Classic Pirates Kit,2001,148,3,141,148,Pirates I,147.0,6027,Armada Flagship,2001,149,291,142,149,Imperial Armada,148.0
1486,8226,6292-1,1,5715,8226,1,K6290-1,11270,Classic Pirates Kit,2001,148,3,141,148,Pirates I,147.0,6028,Enchanted Island,2001,152,445,145,152,Islanders,148.0
1487,8285,4488-1,1,5756,8285,1,K4488-1,11244,Star Wars Miniatures Kit II,2003,159,4,150,159,Mini,158.0,4071,Millennium Falcon - Mini,2003,159,87,150,159,Mini,158.0
1488,8285,4489-1,1,5756,8285,1,K4488-1,11244,Star Wars Miniatures Kit II,2003,159,4,150,159,Mini,158.0,4072,AT-AT - Mini,2003,159,98,150,159,Mini,158.0
1489,8285,4490-1,1,5756,8285,1,K4488-1,11244,Star Wars Miniatures Kit II,2003,159,4,150,159,Mini,158.0,4073,Republic Gunship - Mini,2003,159,102,150,159,Mini,158.0
1490,8285,4491-1,1,5756,8285,1,K4488-1,11244,Star Wars Miniatures Kit II,2003,159,4,150,159,Mini,158.0,4074,Trade Federation MTT - Mini,2003,159,99,150,159,Mini,158.0
1491,8312,8581-1,1,5780,8312,1,65295-1,6321,Matoro and Kopeke Twin Pack with Gold Avohkii,2003,335,3,298,335,Matoran of Mata Nui,324.0,9833,Kopeke,2003,335,25,298,335,Matoran of Mata Nui,324.0
1492,8312,8582-1,1,5780,8312,1,65295-1,6321,Matoro and Kopeke Twin Pack with Gold Avohkii,2003,335,3,298,335,Matoran of Mata Nui,324.0,9834,Matoro,2003,335,25,298,335,Matoran of Mata Nui,324.0
1493,8331,8770-1,1,5791,8331,1,65579-1,6372,Knights' Kingdom Value Pack 8770 and 8771 with Foam Helmet,2004,198,3,188,198,Knights Kingdom II,186.0,10063,Danju (European version without Cards),2004,198,42,188,198,Knights Kingdom II,186.0
1494,8331,8771-1,1,5791,8331,1,65579-1,6372,Knights' Kingdom Value Pack 8770 and 8771 with Foam Helmet,2004,198,3,188,198,Knights Kingdom II,186.0,10065,Jayko (European version without Cards),2004,198,45,188,198,Knights Kingdom II,186.0
1495,8348,7907-10,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8837,Advent Calendar 2007 City (Day  9) Radar,2007,220,10,208,220,City,217.0
1496,8348,7907-11,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8838,Advent Calendar 2007 City (Day 10) Dock Worker,2007,220,4,208,220,City,217.0
1497,8348,7907-12,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8839,Advent Calendar 2007 City (Day 11) Small Dock with Life Preserver,2007,220,9,208,220,City,217.0
1498,8348,7907-13,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8840,Advent Calendar 2007 City (Day 12) Hand Truck and Load,2007,220,6,208,220,City,217.0
1499,8348,7907-14,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8841,Advent Calendar 2007 City (Day 13) Mechanic and Wrench,2007,220,5,208,220,City,217.0
1500,8348,7907-15,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8842,Advent Calendar 2007 City (Day 14) Car Wash Kiosk,2007,220,11,208,220,City,217.0
1501,8348,7907-16,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8843,Advent Calendar 2007 City (Day 15) Cash Register and Display,2007,220,11,208,220,City,217.0
1502,8348,7907-17,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8844,Advent Calendar 2007 City (Day 16) Train Worker and Briefcase,2007,220,5,208,220,City,217.0
1503,8348,7907-18,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8845,Advent Calendar 2007 City (Day 17) Bench with Clock,2007,220,11,208,220,City,217.0
1504,8348,7907-19,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8846,Advent Calendar 2007 City (Day 18) Signal Mast,2007,220,9,208,220,City,217.0
1505,8348,7907-2,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8847,Advent Calendar 2007 City (Day  1) Firefighter and Saw,2007,220,5,208,220,City,217.0
1506,8348,7907-20,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8848,Advent Calendar 2007 City (Day 19) Sanitary Engineer and Broom,2007,220,5,208,220,City,217.0
1507,8348,7907-21,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8849,Advent Calendar 2007 City (Day 20) Dustbin and Shovel,2007,220,11,208,220,City,217.0
1508,8348,7907-22,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8850,Advent Calendar 2007 City (Day 21) Dumpster,2007,220,13,208,220,City,217.0
1509,8348,7907-23,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8851,Advent Calendar 2007 City (Day 22) Policeman with Megaphone,2007,220,5,208,220,City,217.0
1510,8348,7907-24,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8852,Advent Calendar 2007 City (Day 23) Computer Desk and Chair,2007,220,10,208,220,City,217.0
1511,8348,7907-25,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8853,Advent Calendar 2007 City (Day 24) Christmas Tree,2007,220,27,208,220,City,217.0
1512,8348,7907-3,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8854,Advent Calendar 2007 City (Day  2) Fire Hydrant and Tools,2007,220,13,208,220,City,217.0
1513,8348,7907-4,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8855,Advent Calendar 2007 City (Day  3) Crate with Burning Cylinders,2007,220,10,208,220,City,217.0
1514,8348,7907-5,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8856,Advent Calendar 2007 City (Day  4) Construction Worker and Pickaxe,2007,220,5,208,220,City,217.0
1515,8348,7907-6,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8857,Advent Calendar 2007 City (Day  5) Barricade,2007,220,12,208,220,City,217.0
1516,8348,7907-7,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8858,Advent Calendar 2007 City (Day  6) Directional Sign,2007,220,22,208,220,City,217.0
1517,8348,7907-8,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8859,Advent Calendar 2007 City (Day  7) Airline Worker and Radio,2007,220,5,208,220,City,217.0
1518,8348,7907-9,1,5806,8348,1,7907-1,8836,Advent Calendar 2007 City,2007,208,28,196,208,City,207.0,8860,Advent Calendar 2007 City (Day  8) Luggage Cart,2007,220,9,208,220,City,217.0
1519,8398,7235-2,1,5834,8398,1,66388-1,6543,City Super Pack 4 in 1 (7498 7235 7279 7285),2011,61,4,57,61,Police,52.0,7798,Police Motorcycle - Blue Sticker Version,2008,61,28,57,61,Police,52.0
1520,8398,7279-1,1,5834,8398,1,66388-1,6543,City Super Pack 4 in 1 (7498 7235 7279 7285),2011,61,4,57,61,Police,52.0,7845,Police Minifigure Collection,2011,61,57,57,61,Police,52.0
1521,8398,7285-1,1,5834,8398,1,66388-1,6543,City Super Pack 4 in 1 (7498 7235 7279 7285),2011,61,4,57,61,Police,52.0,7849,Police Dog Unit,2011,61,95,57,61,Police,52.0
1522,8398,7498-1,1,5834,8398,1,66388-1,6543,City Super Pack 4 in 1 (7498 7235 7279 7285),2011,61,4,57,61,Police,52.0,7963,Police Station,2011,61,785,57,61,Police,52.0
1523,8401,7749-1,1,5837,8401,1,66364-1,6527,Star Wars Super Pack 3 in 1 (7749 8083 8084),2010,169,3,160,169,Star Wars Episode 4/5/6,158.0,8659,Echo Base,2009,169,155,160,169,Star Wars Episode 4/5/6,158.0
1524,8401,8083-1,1,5837,8401,1,66364-1,6527,Star Wars Super Pack 3 in 1 (7749 8083 8084),2010,169,3,160,169,Star Wars Episode 4/5/6,158.0,9113,Rebel Trooper Battle Pack,2010,169,79,160,169,Star Wars Episode 4/5/6,158.0
1525,8401,8084-1,1,5837,8401,1,66364-1,6527,Star Wars Super Pack 3 in 1 (7749 8083 8084),2010,169,3,160,169,Star Wars Episode 4/5/6,158.0,9114,Snowtrooper Battle Pack,2010,169,74,160,169,Star Wars Episode 4/5/6,158.0
1526,8425,1282-1,1,5855,8425,1,kabrace-1,11374,Race 4-Pack,2001,91,4,87,91,Race,50.0,749,Blue Racer,2000,91,23,87,91,Race,50.0
1527,8425,1283-1,1,5855,8425,1,kabrace-1,11374,Race 4-Pack,2001,91,4,87,91,Race,50.0,751,Red Four Wheel Driver,2000,91,20,87,91,Race,50.0
1528,8425,1284-1,1,5855,8425,1,kabrace-1,11374,Race 4-Pack,2001,91,4,87,91,Race,50.0,752,Green Buggy,2000,91,23,87,91,Race,50.0
1529,8425,1285-1,1,5855,8425,1,kabrace-1,11374,Race 4-Pack,2001,91,4,87,91,Race,50.0,753,Yellow Tiger,2001,91,23,87,91,Race,50.0
1530,8440,1887-1,1,5864,8440,1,1891-1,1258,Four Set Value Pack,1992,559,4,589,559,Value Packs,,1254,Scout Patrol Ship,1992,129,30,123,129,Blacktron II,126.0
1531,8440,1888-1,1,5864,8440,1,1891-1,1258,Four Set Value Pack,1992,559,4,589,559,Value Packs,,1255,Black Knights Guardshack,1992,188,49,178,188,Black Knights,186.0
1532,8440,1889-1,1,5864,8440,1,1891-1,1258,Four Set Value Pack,1992,559,4,589,559,Value Packs,,1256,Pirate's Treasure Hold,1992,148,37,141,148,Pirates I,147.0
1533,8440,1890-1,1,5864,8440,1,1891-1,1258,Four Set Value Pack,1992,559,4,589,559,Value Packs,,1257,Octan Racer,1992,82,47,78,82,Race,67.0
1534,8465,8876-1,1,5880,8465,1,65851-1,6420,Knights Kingdom II Co-Pack (contains 8876 and life size sword),2005,198,2,188,198,Knights Kingdom II,186.0,10292,Scorpion Prison Cave,2005,198,279,188,198,Knights Kingdom II,186.0
1535,8471,8607-1,1,5884,8471,1,k8612-1,11331,Metru Nui Matoran Kit,2004,336,6,299,336,Matoran of Metru Nui,324.0,9872,Nuhrii,2004,336,27,299,336,Matoran of Metru Nui,324.0
1536,8471,8608-1,1,5884,8471,1,k8612-1,11331,Metru Nui Matoran Kit,2004,336,6,299,336,Matoran of Metru Nui,324.0,9873,Vhisola,2004,336,27,299,336,Matoran of Metru Nui,324.0
1537,8471,8609-1,1,5884,8471,1,k8612-1,11331,Metru Nui Matoran Kit,2004,336,6,299,336,Matoran of Metru Nui,324.0,9874,Tehutti,2004,336,27,299,336,Matoran of Metru Nui,324.0
1538,8471,8610-1,1,5884,8471,1,k8612-1,11331,Metru Nui Matoran Kit,2004,336,6,299,336,Matoran of Metru Nui,324.0,9875,Ahkmou,2004,336,27,299,336,Matoran of Metru Nui,324.0
1539,8471,8611-1,1,5884,8471,1,k8612-1,11331,Metru Nui Matoran Kit,2004,336,6,299,336,Matoran of Metru Nui,324.0,9876,Orkahm,2004,336,27,299,336,Matoran of Metru Nui,324.0
1540,8471,8612-1,1,5884,8471,1,k8612-1,11331,Metru Nui Matoran Kit,2004,336,6,299,336,Matoran of Metru Nui,324.0,9877,Ehrye,2004,336,30,299,336,Matoran of Metru Nui,324.0
1541,8491,70000-1,1,5900,8491,1,66450-1,6576,"Legends of Chima Super Pack 3 in 1 (70000, 70001, 70003)",2013,571,3,593,571,Legends of Chima,,6921,Razcal's Glider,2013,571,108,593,571,Legends of Chima,
1542,8491,70001-1,1,5900,8491,1,66450-1,6576,"Legends of Chima Super Pack 3 in 1 (70000, 70001, 70003)",2013,571,3,593,571,Legends of Chima,,6923,Crawley’s Claw Ripper,2013,571,138,593,571,Legends of Chima,
1543,8491,70003-1,1,5900,8491,1,66450-1,6576,"Legends of Chima Super Pack 3 in 1 (70000, 70001, 70003)",2013,571,3,593,571,Legends of Chima,,6925,Eris' Eagle Interceptor,2013,571,345,593,571,Legends of Chima,
1544,8501,8601-1,1,5909,8501,1,K8605-1,11329,Toa Metru Kit I,2004,353,3,316,353,Toa Metru,324.0,9865,Toa Vakama,2003,353,48,316,353,Toa Metru,324.0
1545,8501,8604-1,1,5909,8501,1,K8605-1,11329,Toa Metru Kit I,2004,353,3,316,353,Toa Metru,324.0,9869,Toa Onewa,2004,353,44,316,353,Toa Metru,324.0
1546,8501,8605-1,1,5909,8501,1,K8605-1,11329,Toa Metru Kit I,2004,353,3,316,353,Toa Metru,324.0,9870,Toa Matau,2004,353,46,316,353,Toa Metru,324.0
1547,8558,3741-1,1,5948,8558,1,KT204-1,11397,Large Train Engine with Tender Green,2001,238,0,225,238,My Own Train,236.0,2812,Large Locomotive (base unit without color trim elements),2001,238,91,225,238,My Own Train,236.0
1548,8558,3742-1,1,5948,8558,1,KT204-1,11397,Large Train Engine with Tender Green,2001,238,0,225,238,My Own Train,236.0,2814,Tender Basis (without color trim elements),2001,238,41,225,238,My Own Train,236.0
1549,8558,3744-1,1,5948,8558,1,KT204-1,11397,Large Train Engine with Tender Green,2001,238,0,225,238,My Own Train,236.0,2816,Locomotive Green Bricks,2001,238,106,225,238,My Own Train,236.0
1550,8585,8293-1,1,5963,8585,1,66433-1,6567,"Technic Super Pack 3 in 1 (8293, 9392, 9395)",2012,1,3,503,1,Technic,,9326,Power Functions Motor Set,2008,438,10,565,438,Power Functions,
1551,8585,9392-1,1,5963,8585,1,66433-1,6567,"Technic Super Pack 3 in 1 (8293, 9392, 9395)",2012,1,3,503,1,Technic,,10560,Quad Bike,2012,5,198,3,5,Model,1.0
1552,8585,9395-1,1,5963,8585,1,66433-1,6567,"Technic Super Pack 3 in 1 (8293, 9392, 9395)",2012,1,3,503,1,Technic,,10563,Pick-Up Tow Truck,2012,5,953,3,5,Model,1.0
1553,8646,4526-1,1,6000,8646,1,5000728-1,4614,DC Universe Super Heroes Collection,2012,492,3,413,492,Constraction,482.0,4148,Batman,2012,492,40,413,492,Constraction,482.0
1554,8646,4527-1,1,6000,8646,1,5000728-1,4614,DC Universe Super Heroes Collection,2012,492,3,413,492,Constraction,482.0,4149,The Joker,2012,492,57,413,492,Constraction,482.0
1555,8646,4528-1,1,6000,8646,1,5000728-1,4614,DC Universe Super Heroes Collection,2012,492,3,413,492,Constraction,482.0,4150,Green Lantern,2012,492,38,413,492,Constraction,482.0
1556,8734,71009-1,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7452,Homer,2015,550,5,464,550,The Simpsons,535.0
1557,8734,71009-10,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7453,Hans Moleman,2015,550,5,464,550,The Simpsons,535.0
1558,8734,71009-11,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7454,Selma,2015,550,6,464,550,The Simpsons,535.0
1559,8734,71009-12,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7455,Patty,2015,550,6,464,550,The Simpsons,535.0
1560,8734,71009-13,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7456,Groundskeeper Willie,2015,550,5,464,550,The Simpsons,535.0
1561,8734,71009-14,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7457,Edna Krabappel,2015,550,7,464,550,The Simpsons,535.0
1562,8734,71009-15,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7458,Smithers,2015,550,6,464,550,The Simpsons,535.0
1563,8734,71009-16,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7459,Dr Hibbert,2015,550,5,464,550,The Simpsons,535.0
1564,8734,71009-2,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7462,Marge,2015,550,10,464,550,The Simpsons,535.0
1565,8734,71009-3,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7463,Lisa,2015,550,6,464,550,The Simpsons,535.0
1566,8734,71009-4,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7464,Maggie,2015,550,4,464,550,The Simpsons,535.0
1567,8734,71009-5,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7465,Bart,2015,550,6,464,550,The Simpsons,535.0
1568,8734,71009-6,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7466,Milhouse,2015,550,6,464,550,The Simpsons,535.0
1569,8734,71009-7,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7467,Comic Book Guy,2015,550,6,464,550,The Simpsons,535.0
1570,8734,71009-8,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7468,Martin,2015,550,5,464,550,The Simpsons,535.0
1571,8734,71009-9,1,6064,8734,1,71009-17,7460,The Simpsons Series 2 - Complete,2015,550,16,464,550,The Simpsons,535.0,7469,Professor Frink,2015,550,5,464,550,The Simpsons,535.0
1572,8749,8511-1,1,6073,8749,1,880011-1,10107,Exclusive Roboriders Pack,2001,16,2,14,16,RoboRiders,1.0,9585,Frost,2000,16,44,14,16,RoboRiders,1.0
1573,8749,8513-1,1,6073,8749,1,880011-1,10107,Exclusive Roboriders Pack,2001,16,2,14,16,RoboRiders,1.0,9588,Dust,2000,16,45,14,16,RoboRiders,1.0
1574,8759,8014-1,1,6081,8759,1,66341-1,6517,Star Wars Super Pack 3 in 1 (8014 8015 8091),2010,165,3,156,165,Star Wars Clone Wars,158.0,9040,Clone Walker Battle Pack,2009,165,79,156,165,Star Wars Clone Wars,158.0
1575,8759,8015-1,1,6081,8759,1,66341-1,6517,Star Wars Super Pack 3 in 1 (8014 8015 8091),2010,165,3,156,165,Star Wars Clone Wars,158.0,9041,Assassin Droids Battle Pack,2009,165,94,156,165,Star Wars Clone Wars,158.0
1576,8759,8091-1,1,6081,8759,1,66341-1,6517,Star Wars Super Pack 3 in 1 (8014 8015 8091),2010,165,3,156,165,Star Wars Clone Wars,158.0,9122,Republic Swamp Speeder - Limited Edition,2010,165,175,156,165,Star Wars Clone Wars,158.0
1577,8782,71005-0,60,6097,8782,1,71005-18,7403,LEGO Minifigures - The Simpsons Series - Sealed Box,2014,550,60,464,550,The Simpsons,535.0,7393,LEGO Minifigures - The Simpsons Series [Random Bag],2014,550,0,464,550,The Simpsons,535.0
1578,8820,7553-10,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8220,Advent Calendar 2011 City (Day  9) Ice Fisherman,2011,220,5,208,220,City,217.0
1579,8820,7553-11,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8221,Advent Calendar 2011 City (Day 10) Camp Fire and Fishing Pole,2011,220,6,208,220,City,217.0
1580,8820,7553-12,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8223,Advent Calendar 2011 City (Day 11) Wall with Doorway,2011,220,15,208,220,City,217.0
1581,8820,7553-13,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8224,Advent Calendar 2011 City (Day 12) Wall with Small Window,2011,220,15,208,220,City,217.0
1582,8820,7553-14,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8225,Advent Calendar 2011 City (Day 13) Police Officer with Radio,2011,220,5,208,220,City,217.0
1583,8820,7553-15,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8226,Advent Calendar 2011 City (Day 14) Forensic Lab,2011,220,10,208,220,City,217.0
1584,8820,7553-16,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8227,Advent Calendar 2011 City (Day 15) Police Car Base,2011,220,14,208,220,City,217.0
1585,8820,7553-17,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8228,Advent Calendar 2011 City (Day 16) Police Car Middle Section,2011,220,11,208,220,City,217.0
1586,8820,7553-18,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8229,Advent Calendar 2011 City (Day 17) Police Car Top Section,2011,220,7,208,220,City,217.0
1587,8820,7553-19,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8230,Advent Calendar 2011 City (Day 18) Robber with Crowbar,2011,220,5,208,220,City,217.0
1588,8820,7553-2,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8231,Advent Calendar 2011 City (Day  1) Robber with Snowball,2011,220,6,208,220,City,217.0
1589,8820,7553-20,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8232,Advent Calendar 2011 City (Day 19) Safe with Gold Bars,2011,220,10,208,220,City,217.0
1590,8820,7553-21,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8233,Advent Calendar 2011 City (Day 20) Orange Snowmobile,2011,220,8,208,220,City,217.0
1591,8820,7553-22,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8235,Advent Calendar 2011 City (Day 21) Sled with Crate,2011,220,6,208,220,City,217.0
1592,8820,7553-23,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8236,Advent Calendar 2011 City (Day 22) White Snowmobile,2011,220,8,208,220,City,217.0
1593,8820,7553-24,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8237,Advent Calendar 2011 City (Day 23) Dog with Bone,2011,220,2,208,220,City,217.0
1594,8820,7553-25,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8238,Advent Calendar 2011 City (Day 24) Santa and Fireplace,2011,220,18,208,220,City,217.0
1595,8820,7553-3,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8239,Advent Calendar 2011 City (Day  2) Catapult,2011,220,8,208,220,City,217.0
1596,8820,7553-4,1,6121,8820,1,7553-1,8219,Advent Calendar 2011 City,2011,208,24,196,208,City,207.0,8240,Advent Calendar 2011 City (Day  3) Police Officer with Handcuffs,2011,220,5,208,220,City,217.0
